job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-5c3f0f8d0b0b2aa5,,streamline processes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5c3f0f8d0b0b2aa5_0026,"Vendor & Stakeholder Coordination Collaborate with external vendors for technical escalations, patches, or upgrades. Work closely with cross -functional teams to streamline processes and improve platform stability."
in-5c3f0f8d0b0b2aa5,,improve platform stability.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5c3f0f8d0b0b2aa5_0026,"Vendor & Stakeholder Coordination Collaborate with external vendors for technical escalations, patches, or upgrades. Work closely with cross -functional teams to streamline processes and improve platform stability."
in-dcff1831ab0b6fb1,,support/maintain the following critical security areas/systems:,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-dcff1831ab0b6fb1_0002,They will have good technical understanding and support/maintain the following critical security areas/systems: Extended Detection and Response Technologies Email and Internet Filtering Next Generation Firewalls Patch and Vulnerability Management Security Information and Event Management Encryption Technologies Secure Remote Access Security Penetration Testing The post holder will work under direction from the Digital Service Manager and will be responsible for supervising other staff involved in these activities.
in-dcff1831ab0b6fb1,,supervising other staff,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-dcff1831ab0b6fb1_0002,They will have good technical understanding and support/maintain the following critical security areas/systems: Extended Detection and Response Technologies Email and Internet Filtering Next Generation Firewalls Patch and Vulnerability Management Security Information and Event Management Encryption Technologies Secure Remote Access Security Penetration Testing The post holder will work under direction from the Digital Service Manager and will be responsible for supervising other staff involved in these activities.
in-dcff1831ab0b6fb1,,provide technical reports,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-dcff1831ab0b6fb1_0003,They will be required to provide technical reports to the Digital Service Manager on a regular basis regarding the performance and status of these systems. # NHS Lanarkshire Have you always wanted to work with NHS Lanarkshire?
in-ffe049e4aa6134c3,,lead,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0005,"Based out of Asia, this role offers an outstanding opportunity to lead and innovate within a world -class organization renowned for its dedication to excellence."
in-ffe049e4aa6134c3,,innovate,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0005,"Based out of Asia, this role offers an outstanding opportunity to lead and innovate within a world -class organization renowned for its dedication to excellence."
in-ffe049e4aa6134c3,,lead the global Quality Management and Labor Laws Compliance agenda,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0006,"As the Quality, Compliance and Governance Senior Manager for People Organization, you will lead the global Quality Management and Labor Laws Compliance agenda within the People organization and orchestrates strategic programs that enable compliant, consistent, and scalable HR service delivery."
in-ffe049e4aa6134c3,,orchestrates strategic programs,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0006,"As the Quality, Compliance and Governance Senior Manager for People Organization, you will lead the global Quality Management and Labor Laws Compliance agenda within the People organization and orchestrates strategic programs that enable compliant, consistent, and scalable HR service delivery."
in-ffe049e4aa6134c3,,design and maintain a robust quality framework,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0007,"You will design and maintain a robust quality framework (process standards, controls, audit readiness), ensure adherence to global and local labor requirements across multiple countries, and drive cross -functional programs that improve employee experience, reduce risk, and enhance operational efficiency."
in-ffe049e4aa6134c3,,ensure adherence to global and local labor requirements,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0007,"You will design and maintain a robust quality framework (process standards, controls, audit readiness), ensure adherence to global and local labor requirements across multiple countries, and drive cross -functional programs that improve employee experience, reduce risk, and enhance operational efficiency."
in-ffe049e4aa6134c3,,drive cross -functional programs,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ffe049e4aa6134c3_0007,"You will design and maintain a robust quality framework (process standards, controls, audit readiness), ensure adherence to global and local labor requirements across multiple countries, and drive cross -functional programs that improve employee experience, reduce risk, and enhance operational efficiency."
in-df5b33b9f3c328c7,,engage and work collaboratively with frontline and risk teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-df5b33b9f3c328c7_0004,You will be required to engage and work collaboratively with frontline and risk teams to rectify issues and provide valuable and timely insights.
in-df5b33b9f3c328c7,,rectify issues,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-df5b33b9f3c328c7_0004,You will be required to engage and work collaboratively with frontline and risk teams to rectify issues and provide valuable and timely insights.
in-df5b33b9f3c328c7,,provide valuable and timely insights,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-df5b33b9f3c328c7_0004,You will be required to engage and work collaboratively with frontline and risk teams to rectify issues and provide valuable and timely insights.
in-df5b33b9f3c328c7,,"providing oversight, insight, and practical support",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-df5b33b9f3c328c7_0005,"This role sits at the intersection of frontline teams and Line 2 Risk, providing oversight, insight, and practical support to ensure strong credit outcomes and a positive risk culture."
in-df5b33b9f3c328c7,,ensure strong credit outcomes and a positive risk culture.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-df5b33b9f3c328c7_0005,"This role sits at the intersection of frontline teams and Line 2 Risk, providing oversight, insight, and practical support to ensure strong credit outcomes and a positive risk culture."
in-ec270495f7716666,,lead strategic client engagements,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0007,"The Business Consulting function is hiring a Senior Manager, Manufacturing Solutions Business Consultant to lead strategic client engagements, define digital product roadmaps, and ensure measurable business value realization. Senior Manager, Manufacturing Solutions Business Consultant Business Unit: Manufacturing – Business Consulting Location: Remote Travel: 25% + Position Overview The Senior Manager is accountable for client success by shaping and refining Digital Manufacturing roadmaps that align with business objectives and deliver measurable outcomes."
in-ec270495f7716666,,"define digital product roadmaps,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0007,"The Business Consulting function is hiring a Senior Manager, Manufacturing Solutions Business Consultant to lead strategic client engagements, define digital product roadmaps, and ensure measurable business value realization. Senior Manager, Manufacturing Solutions Business Consultant Business Unit: Manufacturing – Business Consulting Location: Remote Travel: 25% + Position Overview The Senior Manager is accountable for client success by shaping and refining Digital Manufacturing roadmaps that align with business objectives and deliver measurable outcomes."
in-ec270495f7716666,,ensure measurable business value realization.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0007,"The Business Consulting function is hiring a Senior Manager, Manufacturing Solutions Business Consultant to lead strategic client engagements, define digital product roadmaps, and ensure measurable business value realization. Senior Manager, Manufacturing Solutions Business Consultant Business Unit: Manufacturing – Business Consulting Location: Remote Travel: 25% + Position Overview The Senior Manager is accountable for client success by shaping and refining Digital Manufacturing roadmaps that align with business objectives and deliver measurable outcomes."
in-ec270495f7716666,,shaping and refining Digital Manufacturing roadmaps,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0007,"The Business Consulting function is hiring a Senior Manager, Manufacturing Solutions Business Consultant to lead strategic client engagements, define digital product roadmaps, and ensure measurable business value realization. Senior Manager, Manufacturing Solutions Business Consultant Business Unit: Manufacturing – Business Consulting Location: Remote Travel: 25% + Position Overview The Senior Manager is accountable for client success by shaping and refining Digital Manufacturing roadmaps that align with business objectives and deliver measurable outcomes."
in-ec270495f7716666,,strategic liaison,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0008,"This leader serves as the strategic liaison between client stakeholders and internal engineering teams, ensuring a seamless pipeline of functional capabilities that balance business value, technical feasibility, scalability, and cost -effectiveness."
in-ec270495f7716666,,ensuring a seamless pipeline of functional capabilities,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-ec270495f7716666_0008,"This leader serves as the strategic liaison between client stakeholders and internal engineering teams, ensuring a seamless pipeline of functional capabilities that balance business value, technical feasibility, scalability, and cost -effectiveness."
in-4b0165cdf61f9887,,"designing, developing, and maintaining web applications",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4b0165cdf61f9887_0002,"The successful candidate will be responsible for designing, developing, and maintaining web applications using PHP and related technologies."
in-4b0165cdf61f9887,,work on innovative projects,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4b0165cdf61f9887_0003,"This role offers an exciting opportunity to work on innovative projects, collaborate with cross -functional teams, and contribute to the full software development lifecycle."
in-4b0165cdf61f9887,,collaborate with cross -functional teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4b0165cdf61f9887_0003,"This role offers an exciting opportunity to work on innovative projects, collaborate with cross -functional teams, and contribute to the full software development lifecycle."
in-4b0165cdf61f9887,,contribute to the full software development lifecycle.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-4b0165cdf61f9887_0003,"This role offers an exciting opportunity to work on innovative projects, collaborate with cross -functional teams, and contribute to the full software development lifecycle."
in-e18dd56c58ebd26a,,"supporting financial planning, forecasting, and performance analysis",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0005,"Unleash your potential and join BrightPath! What will you be doing? As a Senior FP &A Analyst, you will be a key member of the FP &A team responsible for supporting financial planning, forecasting, and performance analysis across the organization."
in-e18dd56c58ebd26a,,budgeting and forecasting,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0006,"You will be working on budgeting and forecasting, improving processes, developing financial models, providing insights and recommendations on financial strategy."
in-e18dd56c58ebd26a,,improving processes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0006,"You will be working on budgeting and forecasting, improving processes, developing financial models, providing insights and recommendations on financial strategy."
in-e18dd56c58ebd26a,,developing financial models,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0006,"You will be working on budgeting and forecasting, improving processes, developing financial models, providing insights and recommendations on financial strategy."
in-e18dd56c58ebd26a,,providing insights and recommendations on financial strategy,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0006,"You will be working on budgeting and forecasting, improving processes, developing financial models, providing insights and recommendations on financial strategy."
in-e18dd56c58ebd26a,,strengthening the team’s reporting infrastructure,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0007,This role also plays an important part in strengthening the team’s reporting infrastructure through the development and optimization of Power BI models and dashboards that enable better financial insight and decision -making.
in-e18dd56c58ebd26a,,development and optimization of Power BI models and dashboards,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e18dd56c58ebd26a_0007,This role also plays an important part in strengthening the team’s reporting infrastructure through the development and optimization of Power BI models and dashboards that enable better financial insight and decision -making.
in-d019a41625638f3c,,detail -oriented,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0001,"You are detail -oriented engineer who thrives on building elegant, scalable solutions We are driving an engineering transformation and ready to push boundaries Together, we’ll build the bank of tomorrow, today using world -class software, technology, and innovation Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank."
in-d019a41625638f3c,,"building elegant, scalable solutions",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0001,"You are detail -oriented engineer who thrives on building elegant, scalable solutions We are driving an engineering transformation and ready to push boundaries Together, we’ll build the bank of tomorrow, today using world -class software, technology, and innovation Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank."
in-d019a41625638f3c,,Envisioning new technologies,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0002,Envisioning new technologies that are still waiting to be invented and reimagining products that support our customers and help build a brighter future for Australia.
in-d019a41625638f3c,,reimagining products,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0002,Envisioning new technologies that are still waiting to be invented and reimagining products that support our customers and help build a brighter future for Australia.
in-d019a41625638f3c,,turn your passion into reality,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0003,"Here, you’ll get to turn your passion into reality, working with new technology on state -of -the -art projects to enable a seamless and unrivalled customer experience. See yourself in the team As part of the ‘Trade Finance Squad’ in the Commodities, Trade & Carbon (CTC) crew we work with CBA's domestic and international trade and supply chain finance customers."
in-d019a41625638f3c,,working with new technology,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0003,"Here, you’ll get to turn your passion into reality, working with new technology on state -of -the -art projects to enable a seamless and unrivalled customer experience. See yourself in the team As part of the ‘Trade Finance Squad’ in the Commodities, Trade & Carbon (CTC) crew we work with CBA's domestic and international trade and supply chain finance customers."
in-d019a41625638f3c,,enable a seamless and unrivalled customer experience.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-d019a41625638f3c_0003,"Here, you’ll get to turn your passion into reality, working with new technology on state -of -the -art projects to enable a seamless and unrivalled customer experience. See yourself in the team As part of the ‘Trade Finance Squad’ in the Commodities, Trade & Carbon (CTC) crew we work with CBA's domestic and international trade and supply chain finance customers."
in-a8f9c5519b206a1d,,work with other team members and the customers’ engineers,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-a8f9c5519b206a1d_0004,"However, this is subject to review with the view of being extended or made permanent based on the business requirements. YOUR RESPONSIBILITIES: The ADAS Calibration and Validation Engineer will work with other team members and the customers’ engineers to deliver ADAS & AD projects according to plan."
in-a8f9c5519b206a1d,,deliver ADAS & AD projects according to plan.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-a8f9c5519b206a1d_0004,"However, this is subject to review with the view of being extended or made permanent based on the business requirements. YOUR RESPONSIBILITIES: The ADAS Calibration and Validation Engineer will work with other team members and the customers’ engineers to deliver ADAS & AD projects according to plan."
in-f9e9ace1097af3f3,,"building scalable, low -latency encoding pipelines",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-f9e9ace1097af3f3_0002,"You will play a critical role in building scalable, low -latency encoding pipelines that operate across cloud, edge, and bare -metal environments."
in-2f0842e30fe65f92,,audit listings on platforms,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0010,"We need an Ecommerce Compliance Specialist to audit listings on platforms like Amazon, Walmart, and TikTok Shop, resolve compliance violations, and mitigate revenue loss."
in-2f0842e30fe65f92,,resolve compliance violations,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0010,"We need an Ecommerce Compliance Specialist to audit listings on platforms like Amazon, Walmart, and TikTok Shop, resolve compliance violations, and mitigate revenue loss."
in-2f0842e30fe65f92,,mitigate revenue loss,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0010,"We need an Ecommerce Compliance Specialist to audit listings on platforms like Amazon, Walmart, and TikTok Shop, resolve compliance violations, and mitigate revenue loss."
in-2f0842e30fe65f92,,maintaining communication with the brand management team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0011,"This role involves maintaining communication with the brand management team, researching regulatory requirements, and implementing proactive measures to ensure all e -commerce accounts remain healthy and compliant."
in-2f0842e30fe65f92,,researching regulatory requirements,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0011,"This role involves maintaining communication with the brand management team, researching regulatory requirements, and implementing proactive measures to ensure all e -commerce accounts remain healthy and compliant."
in-2f0842e30fe65f92,,implementing proactive measures,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0011,"This role involves maintaining communication with the brand management team, researching regulatory requirements, and implementing proactive measures to ensure all e -commerce accounts remain healthy and compliant."
in-2f0842e30fe65f92,,ensure all e -commerce accounts remain healthy and compliant,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0011,"This role involves maintaining communication with the brand management team, researching regulatory requirements, and implementing proactive measures to ensure all e -commerce accounts remain healthy and compliant."
in-2f0842e30fe65f92,,develop your skills and expertise,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0012,"As you develop your skills and expertise, there will also be opportunities for future leadership roles within the organization, allowing you to take on greater responsibilities and influence within the team. # What does success look like in the first 30, 60, 90 days? + In the first 30 days, you will complete training and onboarding, handle simple tasks with support, and start building relationships with your team."
in-2f0842e30fe65f92,,take on greater responsibilities and influence within the team.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0012,"As you develop your skills and expertise, there will also be opportunities for future leadership roles within the organization, allowing you to take on greater responsibilities and influence within the team. # What does success look like in the first 30, 60, 90 days? + In the first 30 days, you will complete training and onboarding, handle simple tasks with support, and start building relationships with your team."
in-2f0842e30fe65f92,,handle simple tasks with support,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0012,"As you develop your skills and expertise, there will also be opportunities for future leadership roles within the organization, allowing you to take on greater responsibilities and influence within the team. # What does success look like in the first 30, 60, 90 days? + In the first 30 days, you will complete training and onboarding, handle simple tasks with support, and start building relationships with your team."
in-2f0842e30fe65f92,,problem -solving skills,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0013,"By days 31 -60, you will take on more complex tasks with increasing independence, demonstrate problem -solving skills, and use feedback to improve."
in-2f0842e30fe65f92,,use feedback to improve.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0013,"By days 31 -60, you will take on more complex tasks with increasing independence, demonstrate problem -solving skills, and use feedback to improve."
in-2f0842e30fe65f92,,manage a variety of tasks,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0014,"In days 61 -90, you will manage a variety of tasks, proactively contribute ideas, focus on the quality of your work, and seek ongoing feedback for continuous development. # What is the team like? + You will work with the other Ecommerce Compliance Specialists and be supervised by the Director of Account Health."
in-2f0842e30fe65f92,,proactively contribute ideas,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0014,"In days 61 -90, you will manage a variety of tasks, proactively contribute ideas, focus on the quality of your work, and seek ongoing feedback for continuous development. # What is the team like? + You will work with the other Ecommerce Compliance Specialists and be supervised by the Director of Account Health."
in-2f0842e30fe65f92,,focus on the quality of your work,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0014,"In days 61 -90, you will manage a variety of tasks, proactively contribute ideas, focus on the quality of your work, and seek ongoing feedback for continuous development. # What is the team like? + You will work with the other Ecommerce Compliance Specialists and be supervised by the Director of Account Health."
in-2f0842e30fe65f92,,seek ongoing feedback for continuous development,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0014,"In days 61 -90, you will manage a variety of tasks, proactively contribute ideas, focus on the quality of your work, and seek ongoing feedback for continuous development. # What is the team like? + You will work with the other Ecommerce Compliance Specialists and be supervised by the Director of Account Health."
in-2f0842e30fe65f92,,collaborate regularly with members of your team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0017,You will collaborate regularly with members of your team to implement actionable solutions.
in-2f0842e30fe65f92,,implement actionable solutions.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-2f0842e30fe65f92_0017,You will collaborate regularly with members of your team to implement actionable solutions.
in-e65eda467eea4c54,,"ensuring high availability, reliability, and observability of enterprise reporting platforms",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-e65eda467eea4c54_0002,"This role is focused on ensuring high availability, reliability, and observability of enterprise reporting platforms build on Power BI, OAS/OBIEE., Informatica, Oracle Exadata and evolving to AWS and Snowflake."
in-b4578ec584c110bd,,support the definition and validation of Technical Requirements and Specifications,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0005,As the Ancillary Works Civil Technical & Engineering Manager you’ll support the definition and validation of Technical Requirements and Specifications working closely with SZC Design Delivery Management (DDM) and EDF Nuclear Services.
in-b4578ec584c110bd,,manage technical Open Points and Design Changes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0006,"Strong leadership is required as you manage technical Open Points and Design Changes, ensuring alignment with governance processes such as the PCP, TDF, NCC and our Replication Principles."
in-b4578ec584c110bd,,ensuring alignment with governance processes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0006,"Strong leadership is required as you manage technical Open Points and Design Changes, ensuring alignment with governance processes such as the PCP, TDF, NCC and our Replication Principles."
in-b4578ec584c110bd,,manage risk through established processes,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0009,"You’ll also manage risk through established processes and lead technical input on Early Warnings, Compensation Events, Technical Queries, and communications from the Design Supply Chain."
in-b4578ec584c110bd,,lead technical input,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0009,"You’ll also manage risk through established processes and lead technical input on Early Warnings, Compensation Events, Technical Queries, and communications from the Design Supply Chain."
in-b4578ec584c110bd,,coordinate with other stakeholders,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0010,As an Ancillary Works Civil Technical & Engineering Manager you’ll coordinate with other stakeholders and manage technical interfaces across the project.
in-b4578ec584c110bd,,manage technical interfaces,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0010,As an Ancillary Works Civil Technical & Engineering Manager you’ll coordinate with other stakeholders and manage technical interfaces across the project.
in-b4578ec584c110bd,,ensure compliance,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0012,"You’ll ensure compliance and support delivery from requirements capture to Engineering Design Review (EDR), in line with Contract Schedules and the Integrated Work Schedule (IWS). Principal Accountabilities Reporting to the E &T Programme Engineering Manager, the Ancillary Works Civil Technical & Engineering Manager is part of a Multi -Disciplinary Team lead team and is a representative of the SZC Technical Directorate team."
in-b4578ec584c110bd,,support delivery from requirements capture,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0012,"You’ll ensure compliance and support delivery from requirements capture to Engineering Design Review (EDR), in line with Contract Schedules and the Integrated Work Schedule (IWS). Principal Accountabilities Reporting to the E &T Programme Engineering Manager, the Ancillary Works Civil Technical & Engineering Manager is part of a Multi -Disciplinary Team lead team and is a representative of the SZC Technical Directorate team."
in-b4578ec584c110bd,,lead team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0012,"You’ll ensure compliance and support delivery from requirements capture to Engineering Design Review (EDR), in line with Contract Schedules and the Integrated Work Schedule (IWS). Principal Accountabilities Reporting to the E &T Programme Engineering Manager, the Ancillary Works Civil Technical & Engineering Manager is part of a Multi -Disciplinary Team lead team and is a representative of the SZC Technical Directorate team."
in-b4578ec584c110bd,,"Define or validate the SZC Technical Requirements and Specification,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0013,"The Technical & Engineering Manager is responsible for the following: Define or validate the SZC Technical Requirements and Specification, including engagement with EDF Nuclear Services and SZC Design Authority to support approval. Support the relevant stakeholders (e.g."
in-b4578ec584c110bd,,engagement with EDF Nuclear Services and SZC Design Authority,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0013,"The Technical & Engineering Manager is responsible for the following: Define or validate the SZC Technical Requirements and Specification, including engagement with EDF Nuclear Services and SZC Design Authority to support approval. Support the relevant stakeholders (e.g."
in-b4578ec584c110bd,,support approval.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0013,"The Technical & Engineering Manager is responsible for the following: Define or validate the SZC Technical Requirements and Specification, including engagement with EDF Nuclear Services and SZC Design Authority to support approval. Support the relevant stakeholders (e.g."
in-b4578ec584c110bd,,Support the relevant stakeholders,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0013,"The Technical & Engineering Manager is responsible for the following: Define or validate the SZC Technical Requirements and Specification, including engagement with EDF Nuclear Services and SZC Design Authority to support approval. Support the relevant stakeholders (e.g."
in-b4578ec584c110bd,,"management of design phases,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0014,"CDM requirements). Knowledge, Skills, Qualifications, Experience Knowledge & Skills Essential Established and practical skill and experience across concept design, detailed design and construction stages, including management of design phases, in: o heavy civil engineering structures, including reinforced concrete and structural steel, and familiarity with current design standards and working practices (e.g."
in-b4578ec584c110bd,,familiarity with current design standards and working practices,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-b4578ec584c110bd_0014,"CDM requirements). Knowledge, Skills, Qualifications, Experience Knowledge & Skills Essential Established and practical skill and experience across concept design, detailed design and construction stages, including management of design phases, in: o heavy civil engineering structures, including reinforced concrete and structural steel, and familiarity with current design standards and working practices (e.g."
in-bdcad1dcdcd57034,,"Perform FEED and Detailed Design for substation equipment and systems,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0012,"Upskilling – Learn, grow & advance your career. About The Role: Perform FEED and Detailed Design for substation equipment and systems, including Protection Design, AC/DC Switchgear, Switchyard, Substation Building and Auxiliaries, Battery/ Battery Charger/UPS."
in-bdcad1dcdcd57034,,Conduct Power System Modelling and Analysis Studies,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0013,"Conduct Power System Modelling and Analysis Studies for protection coordination, load flow, short circuit, harmonic & flicker, motor starting, transient stability, arc flash, lightning protection, and insulation coordination."
in-bdcad1dcdcd57034,,Design Earthing systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0014,"Design Earthing systems, including Step and Touch Potential, EPR, Earth Grid Design, and Portable Earthing."
in-bdcad1dcdcd57034,,"development of engineering standards, processes, and systems",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0016,"Assist in the development of engineering standards, processes, and systems and provide supervision and training to engineers and graduates. About You: Bachelor's degree in Electrical Engineering with a minimum of 6 years of relevant experience."
in-bdcad1dcdcd57034,,provide supervision and training to engineers and graduates.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0016,"Assist in the development of engineering standards, processes, and systems and provide supervision and training to engineers and graduates. About You: Bachelor's degree in Electrical Engineering with a minimum of 6 years of relevant experience."
in-bdcad1dcdcd57034,,"generating design scopes, specifications, and project estimating.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0019,"Experienced with generating design scopes, specifications, and project estimating."
